0.005696
0.004138
0.014629
0.006421
0.017889
0.001395
0.009609
0.009309
0.006530
0.007915
0.007170
0.008820
0.008651
0.010098
0.014994
0.006959
0.017348
0.010531
0.016117
0.015534
0.003813
0.006118
0.015683
0.007618
0.005824
0.011634
0.014465
0.012507
0.011333
0.001005
