0.000000,0.001361,0.000000,0.000000,0.008992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001541,0.001016,0.000000,0.000000,0.003810,0.000000,0.005147,0.000000,0.001944,0.000000,0.000000,0.000000,0.000000,0.001080,0.000000,0.001154,0.001060,0.000000
0.001802,0.000000,0.002427,0.000000,0.000000,0.000880,0.000000,0.001139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002297,0.002268,0.000000,0.000389,0.000000,0.000000,0.000000,0.000000,0.000000,0.002278,0.000000,0.000000,0.002169,0.000000,0.000000
0.000000,0.000000,0.001539,0.000000,0.000000,0.000000,0.000000,0.000902,0.000000,0.000674,0.001126,0.002508,0.001648,0.000000,0.000000,0.000000,0.001016,0.001185,0.000000,0.004954,0.000000,0.001164,0.000000,0.000000,0.000000,0.000000,0.001708,0.002462,0.001071,0.000000
0.001848,0.000000,0.002761,0.001576,0.000000,0.000000,0.002016,0.002083,0.000000,0.002147,0.000000,0.002573,0.001081,0.000000,0.000000,0.000000,0.002014,0.003611,0.000000,0.000358,0.000000,0.000000,0.000000,0.001689,0.002109,0.003157,0.002296,0.000000,0.002093,0.000000
0.000000,0.001279,0.000000,0.002486,0.002012,0.000000,0.000000,0.002015,0.001509,0.000000,0.000000,0.000000,0.002007,0.002298,0.000000,0.000000,0.002033,0.002192,0.000000,0.000000,0.000000,0.003186,0.000000,0.002757,0.000000,0.000000,0.002082,0.001551,0.002046,0.001005
0.000000,0.000000,0.000000,0.002359,0.002378,0.000515,0.000000,0.000430,0.001058,0.000000,0.000000,0.001831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000399,0.000000,0.004513,0.000000,0.000504,0.008464,0.000000,0.000000,0.000000,0.001098,0.000000,0.000000,0.000000
0.000000,0.000000,0.001412,0.000000,0.000000,0.000000,0.000000,0.002008,0.001685,0.003230,0.000000,0.000000,0.001068,0.002997,0.006612,0.000000,0.001226,0.002131,0.008242,0.000000,0.001869,0.000000,0.002350,0.000000,0.000000,0.001146,0.000000,0.001092,0.000565,0.000000
0.002046,0.000000,0.001705,0.000000,0.003640,0.000000,0.000000,0.000000,0.002278,0.000000,0.003033,0.001908,0.000000,0.000000,0.000000,0.003511,0.002295,0.001013,0.000000,0.001129,0.000000,0.000000,0.000000,0.000000,0.000000,0.002589,0.002887,0.003005,0.000000,0.000000
0.000000,0.001498,0.001755,0.000000,0.000000,0.000000,0.007593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003787,0.005864,0.001151,0.002127,0.000000,0.002339,0.002321,0.000000,0.000000,0.004869,0.001038,0.001437,0.002540,0.002344,0.001074,0.001610,0.000000
0.000000,0.000000,0.003030,0.000000,0.000867,0.000000,0.000000,0.000732,0.000000,0.001864,0.003011,0.000000,0.001306,0.000000,0.002518,0.000000,0.000559,0.000000,0.000000,0.002259,0.000000,0.001264,0.000000,0.002134,0.000000,0.001122,0.002050,0.000000,0.002888,0.000000
